radius,start_time,a_avg,b_avg,bstd_avg,n_avg,mc_avg,a_std,b_std,bstd_std,n_std,mc_std
2.5,1996-05-31 00:00:00+00:00,2.05173096246,0.627070034436,1.67299899898e-16,69.5,0.329,0.0457897642191,0.0641543510264,1.3790530672e-16,14.819281734,0.160585733419
2.5,1996-06-30 00:00:00+00:00,2.03657909246,0.638497645931,1.87523850323e-16,72.4,0.27,0.0447968796988,0.05521795567,1.58294938162e-16,8.50098033562,0.0707106781187
2.5,1996-07-31 00:00:00+00:00,2.01755665249,0.623025668532,1.76661793988e-16,67.1,0.3,0.0406600757286,0.0858019665605,1.62375083375e-16,11.9763656145,0.0948683298051
2.5,1996-08-31 00:00:00+00:00,2.02141962601,0.584051584547,1.20798824508e-16,66.9,0.338,0.0266980430174,0.0557639317221,1.03647902079e-16,13.8037837003,0.111235485945
2.5,1996-09-30 00:00:00+00:00,2.04026696607,0.63035772434,1.91372016068e-16,70.9,0.282,0.0422433219122,0.0658627986272,1.52137129132e-16,9.15848119383,0.113607511489
2.5,1996-10-31 00:00:00+00:00,2.02775459328,0.593352383801,1.78641504014e-16,66.5,0.341,0.0300082465929,0.0526400636482,1.44399410272e-16,14.2692365287,0.146473357456
2.5,1996-11-30 00:00:00+00:00,2.01956896698,0.628779867478,1.35542474629e-16,64.3,0.344,0.0532487226423,0.0686460623724,1.77333474756e-16,14.6291186034,0.114717043198
2.5,1996-12-31 00:00:00+00:00,1.99479649576,0.606690151186,1.87172232165e-16,56.5,0.422,0.0739267305038,0.0603286512685,9.12385938073e-17,17.2385227519,0.159638480463
2.5,1997-01-31 00:00:00+00:00,2.0283901855,0.601575665296,1.05735721547e-16,71.6,0.274,0.0591395620403,0.083706731139,9.0987480707e-17,14.3232522688,0.117681302206
2.5,1997-02-28 00:00:00+00:00,2.0205830445,0.5867890773,2.24359025551e-16,60.4,0.399,0.0441007174592,0.0692257926433,2.35438175514e-16,9.93534655214,0.121969941652
2.5,1997-03-31 00:00:00+00:00,2.02932334762,0.58378783441,9.94268929773e-17,70.2,0.271,0.0527697925361,0.0488384619705,8.81667403924e-17,5.51361950084,0.0843866761468
2.5,1997-04-30 00:00:00+00:00,2.03202464224,0.633572184203,2.33007231333e-16,62.5,0.358,0.0651614211018,0.076036618538,1.59159054768e-16,15.9947908187,0.165650233927
2.5,1997-05-31 00:00:00+00:00,2.01865413576,0.598058637236,1.02946358697e-16,81.7,0.176,0.0274172561649,0.0620100056549,9.98017766958e-17,14.1346697481,0.120388260779
2.5,1997-06-30 00:00:00+00:00,2.0091358942,0.60191217797,1.1295792992e-16,65.5,0.316,0.0380040755325,0.043930337149,1.01263803092e-16,11.9000466852,0.156290328129
2.5,1997-07-31 00:00:00+00:00,1.98313138295,0.598154272584,1.30772644177e-16,54.2,0.428,0.0814733034327,0.069474495916,8.7983532767e-17,14.9799866489,0.144668202757
2.5,1997-08-31 00:00:00+00:00,2.04502156004,0.661938652121,3.09248800756e-16,64.2,0.371,0.0444129803472,0.0953526193736,2.35962878187e-16,17.8126047755,0.18441800346
2.5,1997-09-30 00:00:00+00:00,2.02176232399,0.667348841857,1.78968597113e-16,62.7,0.317,0.0403913529448,0.0627030545318,1.13041482305e-16,6.71730766172,0.124815419275
2.5,1997-10-31 00:00:00+00:00,2.01144105032,0.656008836693,1.67404782548e-16,63.1,0.319,0.0628461292691,0.0670661694443,9.69891547446e-17,16.8090584045,0.170518816166
2.5,1997-11-30 00:00:00+00:00,2.0194654602,0.648080891131,2.70124673228e-16,63.6,0.354,0.0683075252478,0.0733273279483,1.78426588972e-16,18.2403703666,0.16242605155
2.5,1997-12-31 00:00:00+00:00,2.04017603428,0.655515778592,1.88737835107e-16,69.0,0.29,0.0355211885033,0.0484783357426,7.05578462655e-17,7.2418536608,0.0907989231458
2.5,1998-01-31 00:00:00+00:00,2.02868582055,0.69881948634,2.76536556088e-16,55.9,0.396,0.0880813577461,0.100547467381,2.29485441262e-16,10.2896927932,0.135334975359
2.5,1998-02-28 00:00:00+00:00,2.00450750974,0.638535920952,1.12704798773e-16,72.5,0.195,0.0295499675205,0.0814221175866,8.37110946177e-17,4.24918292799,0.00971825315808
2.5,1998-03-31 00:00:00+00:00,2.0446689991,0.678135349091,1.66748380508e-16,67.3,0.3,0.0763427361968,0.100379466864,1.33116349859e-16,13.7036086083,0.162069943749
2.5,1998-04-30 00:00:00+00:00,2.02696199513,0.677885009178,2.39607101556e-16,58.8,0.372,0.0491977388625,0.0898658636236,1.46679766156e-16,13.9745800971,0.145281336264
2.5,1998-05-31 00:00:00+00:00,2.01179309579,0.634257782312,2.19470213729e-16,65.2,0.3,0.0723744410759,0.0714038453312,1.23997870086e-16,17.1062042026,0.217050941281
2.5,1998-06-30 00:00:00+00:00,2.02716921315,0.663815620653,1.58186197958e-16,51.4,0.501,0.0417416603097,0.0437509529644,1.23881887796e-16,17.9579756345,0.34307271662
2.5,1998-07-31 00:00:00+00:00,2.0237490823,0.648030490826,1.12804094476e-16,63.3,0.338,0.0651815756538,0.0698760837956,1.01078133946e-16,15.1294414966,0.208582517644
2.5,1998-08-31 00:00:00+00:00,2.00883625589,0.668654809125,2.28219042272e-16,63.8,0.295,0.0374319360828,0.0636831305044,1.40109729413e-16,10.1740410414,0.0914391114956
2.5,1998-09-30 00:00:00+00:00,2.00639660957,0.65343976248,2.35224525559e-16,63.1,0.309,0.034053102079,0.0621513800207,1.34619971014e-16,13.3204104041,0.150513934386
2.5,1998-10-31 00:00:00+00:00,2.00013966553,0.650784852622,1.28628586149e-16,63.1,0.303,0.0481277555469,0.0614144980049,1.16539897353e-16,13.6173908416,0.1430656415
2.5,1998-11-30 00:00:00+00:00,2.02829415274,0.66373944273,1.94133090213e-16,59.2,0.382,0.0454631721818,0.0736883772412,1.35170503659e-16,8.01110340576,0.0906519595915
2.5,1998-12-31 00:00:00+00:00,1.98370014016,0.647559320924,1.9268229365e-16,68.5,0.23,0.0235064397235,0.0624601239599,1.34111666971e-16,11.7023264544,0.0948683298051
2.5,1999-01-31 00:00:00+00:00,2.00287712322,0.649362774231,1.63794738125e-16,68.2,0.256,0.0408974320004,0.0712753895911,9.88700290203e-17,15.7395467957,0.160706772311
2.5,1999-02-28 00:00:00+00:00,2.02967483372,0.677596603822,1.16592766314e-16,73.6,0.223,0.0401576734662,0.0673798608073,1.16164833812e-16,12.2673912829,0.139208077671
2.5,1999-03-31 00:00:00+00:00,2.01453306698,0.732001149238,2.06364963502e-16,54.2,0.363,0.0775628993178,0.0758833750093,2.22311427547e-16,12.5059985607,0.167666998012
2.5,1999-04-30 00:00:00+00:00,2.00239013919,0.648667020516,1.19145265792e-16,61.5,0.325,0.0498261904515,0.055547213035,9.08138335665e-17,17.4944435623,0.190627618379
2.5,1999-05-31 00:00:00+00:00,2.00692243847,0.66630235556,2.49027336334e-16,53.9,0.408,0.051937772788,0.0622677949389,1.94046822489e-16,11.9205704561,0.114387256477
2.5,1999-06-30 00:00:00+00:00,2.0021140639,0.722122253822,1.88895806387e-16,62.1,0.279,0.0339217331235,0.0994608655479,1.56625024181e-16,7.12507309904,0.074154493383
2.5,1999-07-31 00:00:00+00:00,2.00012268877,0.716201745788,2.24069271441e-16,63.4,0.28,0.0503512500233,0.113134435161,1.0698446001e-16,15.5363373347,0.143990740443
2.5,1999-08-31 00:00:00+00:00,2.01407961151,0.701599957786,1.09671178682e-16,55.7,0.352,0.0900569833607,0.108391996256,9.62462478745e-17,17.4359144042,0.18653566832
2.5,1999-09-30 00:00:00+00:00,2.01092305413,0.686188227625,1.92313138856e-16,49.5,0.438,0.0320997119434,0.0496978543333,1.09135491335e-16,8.4885543855,0.115547008231
2.5,1999-10-31 00:00:00+00:00,2.00360344443,0.68248004008,1.83775201957e-16,54.9,0.386,0.0231822358488,0.0395580813066,2.23381395499e-16,12.0503573022,0.118434229286
2.5,1999-11-30 00:00:00+00:00,1.99410198236,0.690854897321,9.49038701396e-17,54.7,0.388,0.0686348629639,0.0871280900663,6.03694034396e-17,14.6518864921,0.120812067094
2.5,1999-12-31 00:00:00+00:00,1.98660549765,0.640929649528,1.72541249397e-16,69.6,0.214,0.0455261319658,0.077038377467,1.45997611213e-16,11.9461755851,0.117586847337
2.5,2000-01-31 00:00:00+00:00,2.00381276032,0.729742574868,1.04078802949e-16,49.6,0.425,0.0630321538356,0.0844528320866,1.02575570217e-16,16.0706772311,0.185607111933
2.5,2000-02-29 00:00:00+00:00,1.99483318321,0.68504563993,1.57305962194e-16,56.1,0.32,0.166811391095,0.198050092276,1.16142777323e-16,12.2152000029,0.192642443691
2.5,2000-03-31 00:00:00+00:00,2.0000217462,0.662946348607,1.45188721764e-16,58.1,0.352,0.0441868612854,0.0864022891208,1.2167520541e-16,17.4448336828,0.215293081893
2.5,2000-04-30 00:00:00+00:00,2.09844455717,0.794658587041,2.29107062133e-16,50.9,0.42,0.202463275144,0.161773679108,2.02091300557e-16,19.8687359101,0.266874918683
2.5,2000-05-31 00:00:00+00:00,1.97889756557,0.704829792048,2.10673437043e-16,58.4,0.294,0.0337122573725,0.0865548079755,1.8719037856e-16,11.805836598,0.0832933237287
2.5,2000-06-30 00:00:00+00:00,1.96641431806,0.674077831747,1.34727146409e-16,58.3,0.309,0.0555267343053,0.0707160643055,1.28386376898e-16,12.5614047339,0.136173908416
2.5,2000-07-31 00:00:00+00:00,1.97670473566,0.645086904435,2.17038816174e-16,56.4,0.328,0.0604069826457,0.124042197503,1.55248117829e-16,11.007068436,0.156971334963
2.5,2000-08-31 00:00:00+00:00,1.96100254419,0.657263240957,1.97831183813e-16,69.7,0.178,0.0361440067167,0.0539995102903,1.10995262929e-16,11.2846995726,0.0954288565721
2.5,2000-09-30 00:00:00+00:00,1.96283241366,0.681109525426,2.21712565646e-16,40.1,0.521,0.100210070899,0.0727986265159,2.14211541775e-16,9.2909753106,0.116089046282
2.5,2000-10-31 00:00:00+00:00,1.96867848371,0.662905217678,1.18071954489e-16,52.3,0.359,0.0992118724122,0.0968337742354,1.42165850237e-16,11.0960453416,0.1571588015
2.5,2000-11-30 00:00:00+00:00,2.01954215846,0.693492104742,2.76543524015e-16,59.5,0.346,0.100239655738,0.105973390036,2.39344375739e-16,15.2406619862,0.259195336035
2.5,2000-12-31 00:00:00+00:00,1.93211810835,0.650874195379,2.5920107426e-16,48.7,0.369,0.0524922181195,0.0522955146942,1.93163936982e-16,6.49871782226,0.0699920630421
2.5,2001-01-31 00:00:00+00:00,1.97896660251,0.663493251332,2.17256926425e-16,55.9,0.344,0.053503583509,0.0692119583403,1.84574436888e-16,12.5826158736,0.18691649948
2.5,2001-02-28 00:00:00+00:00,1.94076104569,0.642203649778,2.9711103809e-16,51.2,0.326,0.0793156653352,0.0837121863557,2.78141987795e-16,8.96660470858,0.0772010362625
2.5,2001-03-31 00:00:00+00:00,1.99885521049,0.655934513814,2.34279776633e-16,58.9,0.327,0.110594333846,0.0914790087843,1.74652497348e-16,13.6987428458,0.238795589016
2.5,2001-04-30 00:00:00+00:00,1.9994464713,0.6969554782,1.25891326226e-16,50.3,0.415,0.0957588695906,0.11680086698,1.13114894888e-16,14.3530871631,0.1606410768
2.5,2001-05-31 00:00:00+00:00,1.91538659173,0.603141671509,1.60937380893e-16,42.2,0.476,0.0315758783736,0.0593047858698,1.40272974813e-16,8.18942407417,0.132597972165
2.5,2001-06-30 00:00:00+00:00,1.92050899659,0.63572210407,1.93497753395e-16,47.0,0.372,0.045751296438,0.0615009669351,1.17551117299e-16,7.87400787401,0.0582713956891
2.5,2001-07-31 00:00:00+00:00,1.94389150795,0.729126158793,2.09384486722e-16,43.8,0.418,0.0943231370074,0.143524464497,1.48416026978e-16,10.9015799059,0.134147514161
2.5,2001-08-31 00:00:00+00:00,1.89602272033,0.650338512953,1.27888609492e-16,50.9,0.262,0.041181752393,0.0547270823681,8.55610733471e-17,5.30094331228,0.0818942407417
2.5,2001-09-30 00:00:00+00:00,1.97137987631,0.73439629744,1.92241015729e-16,50.8,0.338,0.0739219518594,0.0835379411786,1.44911943532e-16,17.0346053015,0.221399588477
2.5,2001-10-31 00:00:00+00:00,1.90420453058,0.622625856907,1.53695209939e-16,55.1,0.25,0.0380264975333,0.0521898805458,1.17632493912e-16,4.90917508345,0.051854497287
2.5,2001-11-30 00:00:00+00:00,1.90401976281,0.661636325556,1.3453553289e-16,53.8,0.259,0.0370012733132,0.0905664383061,1.09759337561e-16,10.2393576187,0.089870276881
2.5,2001-12-31 00:00:00+00:00,1.90840892783,0.654040238383,1.65500579246e-16,48.4,0.328,0.0466506392774,0.0647655995811,1.06276153814e-16,6.86699028364,0.0725411760466
2.5,2002-01-31 00:00:00+00:00,1.93232179694,0.727465423171,2.50529223099e-16,44.5,0.384,0.0642343096108,0.109503747682,2.1508260017e-16,11.9280248901,0.259495236522
2.5,2002-02-28 00:00:00+00:00,1.94548172453,0.703174113429,1.75769019222e-16,48.7,0.354,0.0627699893554,0.0571843760828,1.29326311117e-16,6.84835746731,0.0939503414931
2.5,2002-03-31 00:00:00+00:00,1.92532067377,0.673113416237,9.88281768092e-17,48.1,0.351,0.0398864417673,0.0829156468165,8.21778854429e-17,10.1811372427,0.142005477203
2.5,2002-04-30 00:00:00+00:00,1.90936049413,0.644849922668,1.91746714965e-16,48.1,0.334,0.0392804003656,0.0601006863779,1.41719569232e-16,4.58136321294,0.0596657355607
2.5,2002-05-31 00:00:00+00:00,1.90280304309,0.646273290048,1.74990202174e-16,56.7,0.216,0.0264553737025,0.0453967375022,1.23489305221e-16,7.21187292672,0.0983418075445
2.5,2002-06-30 00:00:00+00:00,1.93814391099,0.690015464055,1.70243612637e-16,43.0,0.444,0.0544362359667,0.087570763096,1.74719177499e-16,9.72967967955,0.166879863641
2.5,2002-07-31 00:00:00+00:00,1.88922648096,0.669156829736,1.65536461238e-16,41.6,0.406,0.0972989051064,0.0728173992397,1.1161654799e-16,11.1375241613,0.185663973649
2.5,2002-08-31 00:00:00+00:00,1.91088592796,0.706354692768,1.85352671132e-16,52.1,0.273,0.023903332016,0.0331131708058,1.82657758613e-16,7.2640668132,0.0719644974198
2.5,2002-09-30 00:00:00+00:00,1.9276262372,0.734536604289,2.10073767856e-16,42.1,0.418,0.0635131975212,0.147733214784,1.73739663749e-16,10.3542798451,0.171710350429
2.5,2002-10-31 00:00:00+00:00,1.88018334876,0.634735641416,1.58325826196e-16,42.4,0.39,0.0475080628372,0.125766019874,1.08656994899e-16,10.8545945213,0.217970436324
2.5,2002-11-30 00:00:00+00:00,1.88000281306,0.628086037211,1.70071552318e-16,43.9,0.355,0.035501342732,0.0907343052487,1.16925813039e-16,8.82483868282,0.105961208835
2.5,2002-12-31 00:00:00+00:00,1.84773359103,0.615535774161,1.79940922592e-16,45.8,0.292,0.0440773960399,0.0590762381009,1.11375891943e-16,7.34544454445,0.0994205433723
2.5,2003-01-31 00:00:00+00:00,1.91262505573,0.699065853728,8.53006142465e-17,40.7,0.375,0.0674755013807,0.0853290160686,6.00525554759e-17,6.219146065,0.048131763594
2.5,2003-02-28 00:00:00+00:00,1.87761659327,0.667541672305,1.56096536226e-16,38.0,0.419,0.100117503902,0.0803104522663,1.54439686684e-16,10.6458129484,0.134035650316
2.5,2003-03-31 00:00:00+00:00,1.86040444608,0.683415833846,9.20208925141e-17,43.2,0.33,0.0440681541142,0.0754815726675,9.53351782364e-17,9.72739544905,0.170293863659
2.5,2003-04-30 00:00:00+00:00,1.9393790383,0.718034433818,2.34087147465e-16,32.9,0.555,0.126596050948,0.129632027599,2.00255751847e-16,11.5993294825,0.241994031148
2.5,2003-05-31 00:00:00+00:00,1.94471650361,0.732281076275,1.38012482411e-16,46.3,0.343,0.10050411483,0.178227994226,1.22920985045e-16,10.6149789344,0.174040225235
2.5,2003-06-30 00:00:00+00:00,1.92186105842,0.667877719286,1.83873479843e-16,49.5,0.308,0.0773054497667,0.12508407463,1.44516648834e-16,8.95978670381,0.136365521872
2.5,2003-07-31 00:00:00+00:00,1.91324627022,0.641890702227,2.23629857785e-16,48.9,0.335,0.0547181423742,0.0503093562944,1.58923996458e-16,11.9205704561,0.166015394199
2.5,2003-08-31 00:00:00+00:00,1.8444182921,0.584689062709,1.10051233352e-16,48.9,0.24,0.0318025954988,0.0750254433379,8.64756119032e-17,8.34599038794,0.077888809637
2.5,2003-09-30 00:00:00+00:00,1.92297730628,0.671871657501,1.68280203023e-16,51.6,0.295,0.104218686018,0.126693684796,1.05070375737e-16,11.4231733283,0.202827239021
2.5,2003-10-31 00:00:00+00:00,1.90795974955,0.686386928471,1.00169371105e-16,41.4,0.412,0.0574034578852,0.111092462492,7.63696305662e-17,9.13114328974,0.118490505949
2.5,2003-11-30 00:00:00+00:00,1.87256986543,0.625269210965,1.09509744246e-16,51.6,0.242,0.0507099098551,0.053894328162,8.38788272629e-17,9.11896680307,0.0946103118646
2.5,2003-12-31 00:00:00+00:00,1.81798442381,0.600770053886,1.1882732227e-16,44.8,0.271,0.0439977953221,0.0591702720398,9.20886928429e-17,6.44291169512,0.0578215646047
2.5,2004-01-31 00:00:00+00:00,1.85761548978,0.620238767788,2.14133754976e-16,45.8,0.352,0.0639771142767,0.0634889029965,1.16192303883e-16,14.5891893005,0.189842039601
2.5,2004-02-29 00:00:00+00:00,1.88024625088,0.619058796648,1.71059768543e-16,44.2,0.37,0.0307262341148,0.0500837189877,1.48790523233e-16,10.2067515781,0.132329554942
2.5,2004-03-31 00:00:00+00:00,1.88846065685,0.686433000256,1.60798927707e-16,43.6,0.353,0.0797040679032,0.108803233385,1.53911877841e-16,11.4328960072,0.117194046113
2.5,2004-04-30 00:00:00+00:00,1.88204303185,0.645481336962,1.08264268108e-16,52.1,0.227,0.0357905890141,0.0763425794896,7.96369787396e-17,7.15619389837,0.0991127304302
2.5,2004-05-31 00:00:00+00:00,1.88888121962,0.623568373157,1.61312041349e-16,47.1,0.338,0.0476129433351,0.0782242928781,1.25088930962e-16,7.53436571097,0.112920817882
2.5,2004-06-30 00:00:00+00:00,1.88767407583,0.64484689263,1.24590215965e-16,48.6,0.3,0.0382907183879,0.0986300951782,1.41473206809e-16,6.34560215162,0.0795822425754
2.5,2004-07-31 00:00:00+00:00,1.90058286785,0.683984000591,1.89482495514e-16,49.5,0.294,0.0338974012072,0.104507236161,8.868669742e-17,7.2149536073,0.0840898989838
2.5,2004-08-31 00:00:00+00:00,1.87674233432,0.651184719767,1.34786274638e-16,45.3,0.325,0.0638252559256,0.0842557626975,1.18123520747e-16,11.8607663234,0.187809004636
2.5,2004-09-30 00:00:00+00:00,1.86146631035,0.663096079403,1.96201911185e-16,40.8,0.359,0.068902269027,0.0877840703717,1.31313755774e-16,7.1305290438,0.147154491758
2.5,2004-10-31 00:00:00+00:00,1.89744991763,0.653577613065,1.12346999469e-16,50.5,0.264,0.0274204801167,0.0569794798011,5.8820036576e-17,5.38000413052,0.0838252149813
2.5,2004-11-30 00:00:00+00:00,1.86900731421,0.643532676151,1.64039977615e-16,44.3,0.349,0.0407344688419,0.0593014191373,1.34861678409e-16,13.7763888189,0.206152586423
2.5,2004-12-31 00:00:00+00:00,1.85537572317,0.604089468275,1.13227801709e-16,43.3,0.369,0.0484898521898,0.0804366831629,5.31077180232e-17,8.62876326918,0.11637582796
2.5,2005-01-31 00:00:00+00:00,1.88646226957,0.642023505289,1.70357216807e-16,41.8,0.397,0.0734839563969,0.125660784808,1.77888234018e-16,7.50999334221,0.175249029162
2.5,2005-02-28 00:00:00+00:00,1.88077843311,0.66626189177,1.99629724458e-16,37.5,0.477,0.0682432045201,0.0921792059404,1.20379916575e-16,13.2350544641,0.229349321148
2.5,2005-03-31 00:00:00+00:00,1.84703916993,0.637382578679,1.18737369479e-16,43.6,0.314,0.0693721535671,0.0949791856264,1.06373967167e-16,7.13675930191,0.15522027359
2.5,2005-04-30 00:00:00+00:00,1.90961048444,0.690130024217,1.69748894347e-16,35.3,0.52,0.117440000617,0.0889722037083,1.16622550944e-16,12.7980033165,0.321627804215
2.5,2005-05-31 00:00:00+00:00,1.84772691113,0.628467606522,1.7374113011e-16,43.2,0.337,0.0568738936149,0.0990057362725,1.07145342089e-16,8.13497251242,0.0975306219719
2.5,2005-06-30 00:00:00+00:00,1.87956810279,0.623610227044,2.34158845407e-16,45.2,0.349,0.0806324506212,0.107075596547,1.6470419912e-16,9.13844139397,0.166963069769
2.5,2005-07-31 00:00:00+00:00,1.88948690834,0.70067653307,1.69326603228e-16,38.5,0.402,0.0920812197795,0.0653425223115,9.2967905631e-17,7.19953702215,0.158380694671
2.5,2005-08-31 00:00:00+00:00,1.89844957157,0.650510456212,1.69686103104e-16,43.9,0.371,0.043867202033,0.0723935408596,8.86874944834e-17,7.29459465023,0.0629726572058
2.5,2005-09-30 00:00:00+00:00,1.89123048372,0.68553241838,1.08116332696e-16,45.1,0.335,0.0499726165332,0.112161396849,1.06343253509e-16,10.0714116852,0.135994280926
2.5,2005-10-31 00:00:00+00:00,1.88771566132,0.639855749164,1.80902727062e-16,41.7,0.412,0.063863332719,0.0917521239202,2.00643605999e-16,13.8487865493,0.332659318556
2.5,2005-11-30 00:00:00+00:00,1.84662967875,0.608860526979,1.30981843127e-16,46.2,0.281,0.0311128137858,0.0578667637569,1.19901775251e-16,3.67574633389,0.0307137319994
2.5,2005-12-31 00:00:00+00:00,1.84990603103,0.613616510383,1.59044881374e-16,47.7,0.246,0.044451451518,0.0929024208683,1.19511076473e-16,3.77270901785,0.0730600970283
2.5,2006-01-31 00:00:00+00:00,1.98898566864,0.694252538292,2.6598112573e-16,41.5,0.432,0.315494122831,0.222364594671,3.34706739536e-16,15.4650142795,0.449809836363
2.5,2006-02-28 00:00:00+00:00,1.85093107767,0.628085085169,1.30773574996e-16,39.9,0.356,0.122416420254,0.091572735312,9.34962086457e-17,8.86253036353,0.185663973649
2.5,2006-03-31 00:00:00+00:00,1.86448771346,0.661022807078,1.8237958055e-16,40.2,0.366,0.111697102003,0.0942698493792,2.80619307411e-16,8.10760959428,0.172832610092
2.5,2006-04-30 00:00:00+00:00,1.88029200468,0.641031010558,1.27894983443e-16,38.2,0.472,0.0603175956758,0.0984927399173,9.20825771051e-17,14.733182503,0.296078067783
2.5,2006-05-31 00:00:00+00:00,1.89165661187,0.648301613394,1.71336448916e-16,41.4,0.398,0.172312229526,0.188286402985,1.12101495411e-16,15.2548717173,0.266199590951
2.5,2006-06-30 00:00:00+00:00,1.86077891472,0.638858802514,1.0552172768e-16,42.9,0.302,0.163334741016,0.137679297067,1.02591935191e-16,9.87083245392,0.258190282974
2.5,2006-07-31 00:00:00+00:00,1.8345800925,0.58912885816,2.46389350464e-16,43.6,0.32,0.0455600769197,0.064968243135,1.41952856822e-16,9.26402840141,0.153115787705
2.5,2006-08-31 00:00:00+00:00,1.89081752289,0.701174967533,2.33515753594e-16,38.1,0.43,0.0499791484595,0.1046080889,1.82226274309e-16,11.4934764106,0.191195071996
2.5,2006-09-30 00:00:00+00:00,1.81039222331,0.601814611835,1.06053456755e-16,44.5,0.256,0.0390751494098,0.0633790998018,1.18810802492e-16,6.18690373109,0.0686699028364
2.5,2006-10-31 00:00:00+00:00,1.86794847086,0.669495391695,1.31157390688e-16,41.9,0.321,0.061895286852,0.0818529195215,9.47792832004e-17,7.78103106564,0.129224180744
2.5,2006-11-30 00:00:00+00:00,1.8724245999,0.692237041196,1.9110844961e-16,38.7,0.4,0.077571973628,0.13041127183,1.75573284846e-16,11.6242084557,0.206128331117
2.5,2006-12-31 00:00:00+00:00,1.88425231992,0.674470069353,1.30133830219e-16,37.6,0.448,0.113473738998,0.136821671001,1.3627054534e-16,13.2346346967,0.273487761254
2.5,2007-01-31 00:00:00+00:00,1.84025608176,0.642924837806,1.11963588587e-16,42.4,0.311,0.0475906542451,0.0559890417546,7.04363204506e-17,6.16801786998,0.099381420128
2.5,2007-02-28 00:00:00+00:00,1.80543748963,0.648294871845,1.2335342867e-16,41.1,0.266,0.0466448994192,0.0731926839046,8.59678797567e-17,5.78215646047,0.0676921134418
2.5,2007-03-31 00:00:00+00:00,1.88710622172,0.673589627887,1.45991424439e-16,42.6,0.342,0.0869805075624,0.122953646392,7.62628097561e-17,12.6508673396,0.225772747101
2.5,2007-04-30 00:00:00+00:00,1.82067457031,0.638854305139,2.13562444237e-16,45.0,0.248,0.0573560170444,0.100327281604,1.22016376326e-16,7.58653778449,0.142032860048
2.5,2007-05-31 00:00:00+00:00,1.76803587262,0.583738541951,1.27312321747e-16,33.7,0.473,0.0601146688039,0.0564326548197,1.10816932802e-16,14.3375962653,0.353240553857
2.5,2007-06-30 00:00:00+00:00,1.87365171339,0.729454922366,1.64328769918e-16,40.9,0.325,0.091357669514,0.132321163601,1.78632613488e-16,11.2393159143,0.190043854588
2.5,2007-07-31 00:00:00+00:00,1.86578059968,0.723029886682,1.13142260489e-16,35.7,0.374,0.122338470669,0.157528813252,6.33743205865e-17,13.4993827019,0.249408188407
2.5,2007-08-31 00:00:00+00:00,1.88359486148,0.679806935385,1.58493523333e-16,39.0,0.38,0.0902012130937,0.101252903777,1.38957274136e-16,9.94428926012,0.216846079564
2.5,2007-09-30 00:00:00+00:00,1.8639284284,0.65381367739,7.98849098306e-17,39.4,0.434,0.0634131238318,0.0716334786553,7.19656447786e-17,14.6454391839,0.309809977603
2.5,2007-10-31 00:00:00+00:00,1.87191775509,0.698427480771,1.35462985255e-16,39.4,0.372,0.142350260656,0.133022884573,1.38777972942e-16,13.5826686954,0.350802255156
2.5,2007-11-30 00:00:00+00:00,1.84763162722,0.661731473484,1.56125107794e-16,37.8,0.391,0.0562515418208,0.142735639495,1.64877005482e-16,13.1976428872,0.21501679521
2.5,2007-12-31 00:00:00+00:00,1.85052611394,0.631951786612,1.43645784913e-16,42.1,0.348,0.0515280478975,0.0942115348695,1.14083140581e-16,8.42549042424,0.145281336264
2.5,2008-01-31 00:00:00+00:00,1.84067329422,0.692260119116,1.71342958025e-16,33.4,0.498,0.138192710929,0.128126008245,1.10783249995e-16,13.2514150188,0.338289816577
2.5,2008-02-29 00:00:00+00:00,1.9264304355,0.70436700561,1.2159967898e-16,32.6,0.548,0.311511036858,0.225442007718,1.22965529739e-16,13.3016289729,0.370159124942
2.5,2008-03-31 00:00:00+00:00,1.85670414904,0.68004448274,1.52537163506e-16,40.0,0.327,0.121437493222,0.170879231156,7.60492102246e-17,8.12403840464,0.123562849505
2.5,2008-04-30 00:00:00+00:00,1.839941746,0.624152384192,1.9678259496e-16,39.2,0.373,0.0503866425537,0.102416817241,1.22778354376e-16,7.98331593596,0.140795359772
2.5,2008-05-31 00:00:00+00:00,1.83723842832,0.672204263354,9.91690210141e-17,38.5,0.378,0.0676928947001,0.127900443387,1.06977696965e-16,10.5751280528,0.18843212748
2.5,2008-06-30 00:00:00+00:00,1.8523506909,0.667430984769,1.28086545898e-16,41.0,0.303,0.206879427572,0.191278363041,8.33395654321e-17,15.0406855636,0.376653392096
2.5,2008-07-31 00:00:00+00:00,1.85814544229,0.641516175097,2.3509410975e-16,41.2,0.358,0.0790594024016,0.0789429488859,1.82320693592e-16,12.2547043121,0.238178271236
2.5,2008-08-31 00:00:00+00:00,1.85064655459,0.679821341545,1.5667815108e-16,40.6,0.326,0.0867966848136,0.127047959026,8.61631017392e-17,11.286176402,0.186142120136
2.5,2008-09-30 00:00:00+00:00,1.82524774453,0.631939850924,1.2198482235e-16,35.0,0.405,0.104049148093,0.118674288925,8.05879483009e-17,5.20683311727,0.125720147771
2.5,2008-10-31 00:00:00+00:00,1.82294537181,0.66370769105,1.16264491077e-16,38.9,0.32,0.0817964376465,0.122389677274,1.15640798542e-16,9.421606374,0.176383420738
