radius,start_time,a,b,bstd,n,mc
6,1997-01-31 00:00:00+00:00,2.734634343255967,0.8703652193562113,1.1247903227200672e-15,49.0,1.2
6,1997-07-31 00:00:00+00:00,2.7704329367710256,0.90711007665057,1.1476925331772588e-15,73.0,1.0
6,1998-01-31 00:00:00+00:00,2.727418754203847,0.8949098414976105,8.18028699367804e-16,68.0,1.0
6,1998-07-31 00:00:00+00:00,2.72833000541456,0.9022552027137335,1.1378601042394555e-15,67.0,1.0
6,1999-01-31 00:00:00+00:00,2.6802317614621307,0.8740517874782434,9.523878110655356e-16,64.0,1.0
6,1999-07-31 00:00:00+00:00,2.671024041198753,0.9151491855262616,9.160217497042652e-16,57.0,1.0
6,2000-01-31 00:00:00+00:00,2.6378726024011776,0.9054788425782089,5.400561941967839e-16,54.0,1.0
6,2000-07-31 00:00:00+00:00,2.5653950417192113,0.8932971837834938,0.0,47.0,1.0
6,2001-01-31 00:00:00+00:00,2.568587299988286,0.9153747862129424,2.9812270397067714e-16,45.0,1.0
6,2001-07-31 00:00:00+00:00,2.5291357324064365,0.8956672768268499,3.1813873034402186e-16,43.0,1.0
6,2002-01-31 00:00:00+00:00,2.44433840018654,0.8532737931600407,5.795247983334938e-16,39.0,1.0
6,2002-07-31 00:00:00+00:00,2.361030174610263,0.8295512575680081,8.18375629116297e-16,34.0,1.0
6,2003-01-31 00:00:00+00:00,2.1985159321392955,0.7455699260141663,7.187577252054438e-18,40.0,0.8
6,2003-07-31 00:00:00+00:00,2.1826398637336526,0.753570333896053,4.1765409808534065e-16,38.0,0.8
6,2004-01-31 00:00:00+00:00,2.1619715469000784,0.742212278541354,1.310452065857091e-16,37.0,0.8
6,2004-07-31 00:00:00+00:00,2.1012570370955928,0.7801697279699128,5.585505638032789e-16,30.0,0.8
6,2005-01-31 00:00:00+00:00,2.0546701302128234,0.7791329575672951,5.26544608558178e-16,27.0,0.8
6,2005-07-31 00:00:00+00:00,2.1282575802416037,0.8272275845776222,1.075666217547871e-16,20.0,1.0
6,2006-01-31 00:00:00+00:00,2.0035385750280414,0.7730896536497677,9.253655684954915e-17,17.0,1.0
6,2006-07-31 00:00:00+00:00,1.9121836012645828,0.7360923422089013,1.909514732505033e-17,15.0,1.0
6,2007-01-31 00:00:00+00:00,11.421342198681646,5.21153378283904,1.1325399919827365e-14,3.0,1.4
6,2007-07-31 00:00:00+00:00,1.7553138346659607,0.8143021535685976,8.037517900643519e-16,6.0,1.2
6,2008-01-31 00:00:00+00:00,11.421342198681646,5.21153378283904,1.1325399919827365e-14,3.0,1.4
6,2008-07-31 00:00:00+00:00,11.421342198681646,5.21153378283904,1.1325399919827365e-14,3.0,1.4
6,2009-01-31 00:00:00+00:00,1.2485815925438029,0.7896263307331847,2.2516262714850006e-16,2.0,0.8
6,2009-07-31 00:00:00+00:00,19.10895720374315,8.685889638065067,,1.0,1.4
7,1990-01-31 00:00:00+00:00,2.9911239054351144,0.7337784959465545,4.7934279101383635e-16,129.0,1.2
7,1990-07-31 00:00:00+00:00,2.9911239054351144,0.7337784959465545,4.7934279101383635e-16,129.0,1.2
7,1991-01-31 00:00:00+00:00,2.9911239054351144,0.7337784959465545,4.7934279101383635e-16,129.0,1.2
7,1991-07-31 00:00:00+00:00,2.9814908663757773,0.728567413939924,3.104227614370392e-16,128.0,1.2
