,radius,start_time,a,b,bstd,n,mc
635,15,2006-07-31 00:00:00+00:00,2.3668404636079288,1.0218693691841216,3.2972118166970703e-16,28.0,0.8999999999999999
636,15,2007-01-31 00:00:00+00:00,2.4847092297114592,1.1885954241562684,2.82995474852255e-16,26.0,0.8999999999999999
637,15,2007-07-31 00:00:00+00:00,2.4430336817012535,1.161215192254684,5.622738036143167e-17,25.0,0.8999999999999999
638,15,2008-01-31 00:00:00+00:00,2.3888951996804493,1.1207599532987147,4.77817201344485e-16,24.0,0.8999999999999999
639,15,2008-07-31 00:00:00+00:00,2.6287675735431373,1.4476482730108393,0.0,4.0,1.4
640,15,2009-01-31 00:00:00+00:00,7.773268550694279,5.2115337828390125,5.6626999599136224e-15,3.0,1.4
641,15,2009-07-31 00:00:00+00:00,7.773268550694279,5.2115337828390125,5.6626999599136224e-15,3.0,1.4
642,15,2010-01-31 00:00:00+00:00,12.160245493291038,8.685889638065028,,1.0,1.4
643,15,2010-07-31 00:00:00+00:00,,,,,
644,15,2011-01-31 00:00:00+00:00,,,,,
645,16,1990-01-31 00:00:00+00:00,2.653919205683312,0.8405699649740355,7.340192020376413e-17,30.0,1.4
646,16,1990-07-31 00:00:00+00:00,2.6808061248644997,0.8811772096587717,1.7306726170817011e-16,28.0,1.4
647,16,1991-01-31 00:00:00+00:00,2.6808061248644997,0.8811772096587717,1.7306726170817011e-16,28.0,1.4
648,16,1991-07-31 00:00:00+00:00,2.7067834773433583,0.9475515968798233,1.3466457012305247e-15,24.0,1.4
649,16,1992-01-31 00:00:00+00:00,2.7067834773433583,0.9475515968798233,1.3466457012305247e-15,24.0,1.4
650,16,1992-07-31 00:00:00+00:00,2.7067834773433583,0.9475515968798233,1.3466457012305247e-15,24.0,1.4
651,16,1993-01-31 00:00:00+00:00,2.7067834773433583,0.9475515968798233,1.3466457012305247e-15,24.0,1.4
652,16,1993-07-31 00:00:00+00:00,2.7067834773433583,0.9475515968798233,1.3466457012305247e-15,24.0,1.4
653,16,1994-01-31 00:00:00+00:00,2.7067834773433583,0.9475515968798233,1.3466457012305247e-15,24.0,1.4
654,16,1994-07-31 00:00:00+00:00,2.7067834773433583,0.9475515968798233,1.3466457012305247e-15,24.0,1.4
655,16,1995-01-31 00:00:00+00:00,2.6748059878753123,0.9379129656126567,5.192676056690091e-16,23.0,1.4
656,16,1995-07-31 00:00:00+00:00,2.6043349489939187,0.9013659058369375,5.791226916586343e-17,22.0,1.4
657,16,1996-01-31 00:00:00+00:00,2.4712970544324113,0.8685889638065036,2.202601659914801e-16,18.0,1.4
658,16,1996-07-31 00:00:00+00:00,2.4712970544324113,0.8685889638065036,2.202601659914801e-16,18.0,1.4
659,16,1997-01-31 00:00:00+00:00,2.4712970544324113,0.8685889638065036,2.202601659914801e-16,18.0,1.4
660,16,1997-07-31 00:00:00+00:00,2.4712970544324113,0.8685889638065036,2.202601659914801e-16,18.0,1.4
661,16,1998-01-31 00:00:00+00:00,2.377396548399054,0.7693535109454264,3.2656727290913635e-16,69.0,0.7
662,16,1998-07-31 00:00:00+00:00,2.370853114232142,0.7690631450370078,4.609326027298949e-16,68.0,0.7
663,16,1999-01-31 00:00:00+00:00,2.370853114232142,0.7690631450370078,4.609326027298949e-16,68.0,0.7
664,16,1999-07-31 00:00:00+00:00,2.365635364323674,0.7708008023183536,4.791067698105862e-16,67.0,0.7
665,16,2000-01-31 00:00:00+00:00,2.3435139267672924,0.7873174818129122,3.809244142930164e-16,62.0,0.7
666,16,2000-07-31 00:00:00+00:00,2.3267620499614035,0.8047629377120948,1.0584501151915335e-15,58.0,0.7
667,16,2001-01-31 00:00:00+00:00,2.3081993326182877,0.8000161508744105,6.125246233621174e-16,56.0,0.7
668,16,2001-07-31 00:00:00+00:00,2.292678108489962,0.8004062123814192,4.2810686127259957e-16,54.0,0.7
669,16,2002-01-31 00:00:00+00:00,2.292678108489962,0.8004062123814192,4.2810686127259957e-16,54.0,0.7
670,16,2002-07-31 00:00:00+00:00,2.290614192223307,0.8090547466035969,4.648438990484227e-16,53.0,0.7
671,16,2003-01-31 00:00:00+00:00,2.3899481673155725,0.8897740604847111,7.891560473768234e-17,21.0,1.2
672,16,2003-07-31 00:00:00+00:00,2.5229428847127986,1.0563919830079103,4.2354630166002335e-16,18.0,1.2
673,16,2004-01-31 00:00:00+00:00,2.395327704447702,0.9926731014931476,6.821725554084309e-16,16.0,1.2
674,16,2004-07-31 00:00:00+00:00,2.395327704447702,0.9926731014931476,6.821725554084309e-16,16.0,1.2
675,16,2005-01-31 00:00:00+00:00,2.395327704447702,0.9926731014931476,6.821725554084309e-16,16.0,1.2
676,16,2005-07-31 00:00:00+00:00,2.395327704447702,0.9926731014931476,6.821725554084309e-16,16.0,1.2
677,16,2006-01-31 00:00:00+00:00,2.395327704447702,0.9926731014931476,6.821725554084309e-16,16.0,1.2
678,16,2006-07-31 00:00:00+00:00,2.2867678871844013,0.9159665436504947,6.014634765738839e-17,29.0,0.8999999999999999
679,16,2007-01-31 00:00:00+00:00,2.4847092297114592,1.1885954241562684,2.82995474852255e-16,26.0,0.8999999999999999
680,16,2007-07-31 00:00:00+00:00,2.4430336817012535,1.161215192254684,5.622738036143167e-17,25.0,0.8999999999999999
681,16,2008-01-31 00:00:00+00:00,2.3888951996804493,1.1207599532987147,4.77817201344485e-16,24.0,0.8999999999999999
682,16,2008-07-31 00:00:00+00:00,2.6287675735431373,1.4476482730108393,0.0,4.0,1.4
683,16,2009-01-31 00:00:00+00:00,7.773268550694279,5.2115337828390125,5.6626999599136224e-15,3.0,1.4
684,16,2009-07-31 00:00:00+00:00,7.773268550694279,5.2115337828390125,5.6626999599136224e-15,3.0,1.4
685,16,2010-01-31 00:00:00+00:00,12.160245493291038,8.685889638065028,,1.0,1.4
686,16,2010-07-31 00:00:00+00:00,,,,,
687,16,2011-01-31 00:00:00+00:00,,,,,
688,17,1990-01-31 00:00:00+00:00,2.777334804399925,0.8387356606314843,2.395206064709998e-16,59.0,1.2
689,17,1990-07-31 00:00:00+00:00,2.8000134343080765,0.8701154821963208,8.075555755346817e-16,57.0,1.2
690,17,1991-01-31 00:00:00+00:00,2.8000134343080765,0.8701154821963208,8.075555755346817e-16,57.0,1.2
691,17,1991-07-31 00:00:00+00:00,2.8357901170473396,0.9262618728721254,1.0933704347623692e-15,53.0,1.2
692,17,1992-01-31 00:00:00+00:00,2.8357901170473396,0.9262618728721254,1.0933704347623692e-15,53.0,1.2
693,17,1992-07-31 00:00:00+00:00,2.8357901170473396,0.9262618728721254,1.0933704347623692e-15,53.0,1.2
694,17,1993-01-31 00:00:00+00:00,2.8357901170473396,0.9262618728721254,1.0933704347623692e-15,53.0,1.2
695,17,1993-07-31 00:00:00+00:00,2.8357901170473396,0.9262618728721254,1.0933704347623692e-15,53.0,1.2
696,17,1994-01-31 00:00:00+00:00,2.8131683505482767,0.914304172427898,4.227979579592404e-16,52.0,1.2
697,17,1994-07-31 00:00:00+00:00,2.785818544961181,0.8985403073860373,8.002011561756556e-16,51.0,1.2
698,17,1995-01-31 00:00:00+00:00,2.7564388998995435,0.8885356832258585,1.0475377802019692e-15,49.0,1.2
699,17,1995-07-31 00:00:00+00:00,2.736741750355641,0.8795837608167114,9.150516412723185e-16,48.0,1.2
700,17,1996-01-31 00:00:00+00:00,2.7200136457111492,0.8971341410208014,3.401925236118948e-16,44.0,1.2
701,17,1996-07-31 00:00:00+00:00,2.7200136457111492,0.8971341410208014,3.401925236118948e-16,44.0,1.2
702,17,1997-01-31 00:00:00+00:00,2.7200136457111492,0.8971341410208014,3.401925236118948e-16,44.0,1.2
703,17,1997-07-31 00:00:00+00:00,2.7200136457111492,0.8971341410208014,3.401925236118948e-16,44.0,1.2
704,17,1998-01-31 00:00:00+00:00,2.685795013112652,0.8854547689289596,3.2806746864271466e-16,42.0,1.2
705,17,1998-07-31 00:00:00+00:00,2.6525545871158407,0.8664756086634213,6.248888227769022e-16,41.0,1.2
706,17,1999-01-31 00:00:00+00:00,2.6496044702905794,0.8729537324688474,3.35017221000748e-16,40.0,1.2
707,17,1999-07-31 00:00:00+00:00,2.620177607182052,0.8575941667962944,1.7562247833464576e-16,39.0,1.2
708,17,2000-01-31 00:00:00+00:00,2.489274314969427,0.7981628316059766,3.4966900173630386e-16,34.0,1.2
709,17,2000-07-31 00:00:00+00:00,2.4119175187232162,0.7671298540741197,2.7594490975664406e-16,31.0,1.2
710,17,2001-01-31 00:00:00+00:00,2.3649124081943733,0.7647953140434618,5.106172217693402e-16,28.0,1.2
711,17,2001-07-31 00:00:00+00:00,2.3494552676522966,0.7787349330678989,9.232180556535606e-16,26.0,1.2
712,17,2002-01-31 00:00:00+00:00,2.3306134108109573,0.7589612305105369,1.4120900085787372e-16,63.0,0.7
713,17,2002-07-31 00:00:00+00:00,2.3187056946859985,0.7673047383449675,2.2095340651937364e-16,25.0,1.2
714,17,2003-01-31 00:00:00+00:00,2.3187056946859985,0.7673047383449675,2.2095340651937364e-16,25.0,1.2
715,17,2003-07-31 00:00:00+00:00,2.3570575765961745,0.8455290798116403,3.9068974067391716e-16,22.0,1.2
716,17,2004-01-31 00:00:00+00:00,2.2816190581727174,0.8059072860060337,5.793548443235084e-16,36.0,0.8999999999999999
717,17,2004-07-31 00:00:00+00:00,2.2816190581727174,0.8059072860060337,5.793548443235084e-16,36.0,0.8999999999999999
718,17,2005-01-31 00:00:00+00:00,2.2572747264601323,0.7968706089967925,1.9963336501077837e-16,20.0,1.2
719,17,2005-07-31 00:00:00+00:00,2.254731742010142,0.7896263307331849,2.2153842617046974e-16,35.0,0.8999999999999999
720,17,2006-01-31 00:00:00+00:00,2.2631912558237635,0.8422680861153973,1.8404876130599133e-16,32.0,0.8999999999999999
721,17,2006-07-31 00:00:00+00:00,2.2324513602012894,0.8234329626300186,9.083915181883926e-17,31.0,0.8999999999999999
722,17,2007-01-31 00:00:00+00:00,2.3516391010911404,1.0049789663876902,2.0635442849802112e-16,28.0,0.8999999999999999
723,17,2007-07-31 00:00:00+00:00,2.3144897817530476,0.981251130660067,1.670330284132965e-16,27.0,0.8999999999999999
724,17,2008-01-31 00:00:00+00:00,2.268964177931834,0.9488786999566845,5.410707211090176e-17,26.0,0.8999999999999999
725,17,2008-07-31 00:00:00+00:00,1.8461629754012119,0.8194235507608522,3.833892676847608e-16,5.0,1.4
726,17,2009-01-31 00:00:00+00:00,7.773268550694279,5.2115337828390125,5.6626999599136224e-15,3.0,1.4
727,17,2009-07-31 00:00:00+00:00,7.773268550694279,5.2115337828390125,5.6626999599136224e-15,3.0,1.4
728,17,2010-01-31 00:00:00+00:00,12.160245493291038,8.685889638065028,,1.0,1.4
729,17,2010-07-31 00:00:00+00:00,,,,,
730,17,2011-01-31 00:00:00+00:00,,,,,
731,18,1990-01-31 00:00:00+00:00,2.8490455225579003,0.8034068949693651,1.0297775322159462e-15,53.0,1.4
732,18,1990-07-31 00:00:00+00:00,2.858168543737719,0.8218559768855591,6.694458948142713e-16,51.0,1.4
733,18,1991-01-31 00:00:00+00:00,2.858168543737719,0.8218559768855591,6.694458948142713e-16,51.0,1.4
734,18,1991-07-31 00:00:00+00:00,2.8428660441106635,0.8429344374493495,1.9939326799509675e-16,46.0,1.4
735,18,1992-01-31 00:00:00+00:00,2.8428660441106635,0.8429344374493495,1.9939326799509675e-16,46.0,1.4
736,18,1992-07-31 00:00:00+00:00,2.8428660441106635,0.8429344374493495,1.9939326799509675e-16,46.0,1.4
737,18,1993-01-31 00:00:00+00:00,2.8428660441106635,0.8429344374493495,1.9939326799509675e-16,46.0,1.4
738,18,1993-07-31 00:00:00+00:00,2.8428660441106635,0.8429344374493495,1.9939326799509675e-16,46.0,1.4
739,18,1994-01-31 00:00:00+00:00,2.8428660441106635,0.8429344374493495,1.9939326799509675e-16,46.0,1.4
740,18,1994-07-31 00:00:00+00:00,2.8428660441106635,0.8429344374493495,1.9939326799509675e-16,46.0,1.4
741,18,1995-01-31 00:00:00+00:00,2.824970644820519,0.8369700936036969,2.5727958410477687e-16,45.0,1.4
742,18,1995-07-31 00:00:00+00:00,2.791630362548003,0.8201269186155825,9.47656345591683e-17,44.0,1.4
743,18,1996-01-31 00:00:00+00:00,2.6905752522539723,0.7934226111694018,3.343868222200691e-16,38.0,1.4
744,18,1996-07-31 00:00:00+00:00,2.6629196881832202,0.7819414029401611,1.0267048496759052e-16,37.0,1.4
745,18,1997-01-31 00:00:00+00:00,2.6629196881832202,0.7819414029401611,1.0267048496759052e-16,37.0,1.4
746,18,1997-07-31 00:00:00+00:00,2.6629196881832202,0.7819414029401611,1.0267048496759052e-16,37.0,1.4
747,18,1998-01-31 00:00:00+00:00,2.6452797091217093,0.7778408631103014,1.392785641425968e-16,36.0,1.4
748,18,1998-07-31 00:00:00+00:00,2.6452797091217093,0.7778408631103014,1.392785641425968e-16,36.0,1.4
749,18,1999-01-31 00:00:00+00:00,2.627041561564491,0.7735525122958684,2.4804599202522657e-16,35.0,1.4
750,18,1999-07-31 00:00:00+00:00,2.627041561564491,0.7735525122958684,2.4804599202522657e-16,35.0,1.4
751,18,2000-01-31 00:00:00+00:00,2.4192866351596667,0.699811013493391,4.528683110827119e-16,85.0,0.7
752,18,2000-07-31 00:00:00+00:00,2.4024568769310943,0.7056740829320637,3.317249923059383e-16,81.0,0.7
753,18,2001-01-31 00:00:00+00:00,2.390440619135566,0.7199284199472629,5.501633595849493e-16,77.0,0.7
754,18,2001-07-31 00:00:00+00:00,2.3860388222265314,0.7552947511360896,4.3192807860261046e-16,72.0,0.7
755,18,2002-01-31 00:00:00+00:00,2.3770667713887854,0.7511548895281576,1.921085624510483e-16,71.0,0.7
756,18,2002-07-31 00:00:00+00:00,2.361300484907294,0.746359134528627,6.229827531353619e-17,69.0,0.7
757,18,2003-01-31 00:00:00+00:00,2.361300484907294,0.746359134528627,6.229827531353619e-17,69.0,0.7
758,18,2003-07-31 00:00:00+00:00,2.3557955894998663,0.7851651650228276,2.875794440871065e-16,64.0,0.7
759,18,2004-01-31 00:00:00+00:00,2.3658081701615403,0.8137107939799486,3.7397898661342615e-16,43.0,0.8999999999999999
760,18,2004-07-31 00:00:00+00:00,2.3658081701615403,0.8137107939799486,3.7397898661342615e-16,43.0,0.8999999999999999
761,18,2005-01-31 00:00:00+00:00,2.270407158619926,0.7460273308767509,6.709242283729828e-16,56.0,0.7
762,18,2005-07-31 00:00:00+00:00,2.34326382618487,0.8000161508744107,5.5925174264699e-16,42.0,0.8999999999999999
763,18,2006-01-31 00:00:00+00:00,2.3436444182963934,0.8616029935882205,2.804749709278677e-16,37.0,0.8999999999999999
764,18,2006-07-31 00:00:00+00:00,2.316904728532982,0.8451135864063274,3.904779843994739e-16,36.0,0.8999999999999999
765,18,2007-01-31 00:00:00+00:00,2.4236750705815067,1.005734589670688,3.656206463566256e-16,33.0,0.8999999999999999
766,18,2007-07-31 00:00:00+00:00,2.3922195583776116,0.985632866730784,2.9929273868441177e-16,32.0,0.8999999999999999
767,18,2008-01-31 00:00:00+00:00,2.3537685297845017,0.9582298177224767,4.766807816674312e-16,31.0,0.8999999999999999
768,18,2008-07-31 00:00:00+00:00,1.9549492013472927,0.8405699649740351,5.929221561861082e-16,6.0,1.4
769,18,2009-01-31 00:00:00+00:00,4.076415846553976,2.481682753732867,9.07966789451185e-16,4.0,1.4
770,18,2009-07-31 00:00:00+00:00,4.076415846553976,2.481682753732867,9.07966789451185e-16,4.0,1.4
771,18,2010-01-31 00:00:00+00:00,2.733079094322189,1.7371779276130057,1.0897871153987396e-15,2.0,1.4
772,18,2010-07-31 00:00:00+00:00,15.63460134851705,8.685889638065028,,1.0,1.3
773,18,2011-01-31 00:00:00+00:00,,,,,
774,19,1990-01-31 00:00:00+00:00,2.931266645063275,0.8134821111178724,9.067493595331155e-16,62.0,1.4
775,19,1990-07-31 00:00:00+00:00,2.9399581446471177,0.8298620673310529,1.3714066233058139e-15,60.0,1.4
776,19,1991-01-31 00:00:00+00:00,2.9399581446471177,0.8298620673310529,1.3714066233058139e-15,60.0,1.4
777,19,1991-07-31 00:00:00+00:00,2.928308519211841,0.8485327355125692,7.55692414229616e-16,55.0,1.4
778,19,1992-01-31 00:00:00+00:00,2.928308519211841,0.8485327355125692,7.55692414229616e-16,55.0,1.4
779,19,1992-07-31 00:00:00+00:00,2.928308519211841,0.8485327355125692,7.55692414229616e-16,55.0,1.4
780,19,1993-01-31 00:00:00+00:00,2.928308519211841,0.8485327355125692,7.55692414229616e-16,55.0,1.4
781,19,1993-07-31 00:00:00+00:00,2.928308519211841,0.8485327355125692,7.55692414229616e-16,55.0,1.4
782,19,1994-01-31 00:00:00+00:00,2.928308519211841,0.8485327355125692,7.55692414229616e-16,55.0,1.4
783,19,1994-07-31 00:00:00+00:00,2.928308519211841,0.8485327355125692,7.55692414229616e-16,55.0,1.4
784,19,1995-01-31 00:00:00+00:00,2.913424796941163,0.8435935979415675,5.299005861136528e-16,54.0,1.4
785,19,1995-07-31 00:00:00+00:00,2.8207638690307646,0.8012813319248185,1.7886230902895568e-16,50.0,1.4
786,19,1996-01-31 00:00:00+00:00,2.7309543059675008,0.776786878200938,1.0626800215196576e-16,44.0,1.4
787,19,1996-07-31 00:00:00+00:00,2.707165696260316,0.7669266004862351,3.534164787543241e-17,43.0,1.4
788,19,1997-01-31 00:00:00+00:00,2.707165696260316,0.7669266004862351,3.534164787543241e-17,43.0,1.4
789,19,1997-07-31 00:00:00+00:00,2.707165696260316,0.7669266004862351,3.534164787543241e-17,43.0,1.4
790,19,1998-01-31 00:00:00+00:00,2.6917227437833056,0.7631953238467181,3.870941867281737e-16,42.0,1.4
791,19,1998-07-31 00:00:00+00:00,2.6917227437833056,0.7631953238467181,3.870941867281737e-16,42.0,1.4
792,19,1999-01-31 00:00:00+00:00,2.675833036303813,0.7593208425600556,7.998148522715166e-16,41.0,1.4
793,19,1999-07-31 00:00:00+00:00,2.675833036303813,0.7593208425600556,7.998148522715166e-16,41.0,1.4
794,19,2000-01-31 00:00:00+00:00,2.580784486851081,0.8038355449109028,2.376918444801095e-16,72.0,0.8999999999999999
795,19,2000-07-31 00:00:00+00:00,2.5547595184801226,0.8025006730820955,2.314518327434055e-16,68.0,0.8999999999999999
796,19,2001-01-31 00:00:00+00:00,2.5376233119262057,0.8127148199359095,1.8858732975019498e-16,64.0,0.8999999999999999
797,19,2001-07-31 00:00:00+00:00,2.535728860367274,0.8498631652501445,2.8375177413214636e-17,59.0,0.8999999999999999
798,19,2002-01-31 00:00:00+00:00,2.5191003920745954,0.8396359983462868,2.191627703340572e-17,58.0,0.8999999999999999
799,19,2002-07-31 00:00:00+00:00,2.5149653811115655,0.8434339171545264,4.8228083740186505e-17,57.0,0.8999999999999999
800,19,2003-01-31 00:00:00+00:00,2.5149653811115655,0.8434339171545264,4.8228083740186505e-17,57.0,0.8999999999999999
801,19,2003-07-31 00:00:00+00:00,2.5350722213340613,0.9008848352591913,2.250152060189998e-16,53.0,0.8999999999999999
802,19,2004-01-31 00:00:00+00:00,2.459727611575606,0.8649848602222435,7.039204447049149e-16,48.0,0.8999999999999999
803,19,2004-07-31 00:00:00+00:00,2.4359505225722056,0.8487251829294311,6.606339209183711e-16,47.0,0.8999999999999999
804,19,2005-01-31 00:00:00+00:00,2.4246134058677864,0.8465061935402358,8.003247534951516e-16,46.0,0.8999999999999999
805,19,2005-07-31 00:00:00+00:00,2.403273346060277,0.8334009247610371,4.185069993851041e-16,45.0,0.8999999999999999
806,19,2006-01-31 00:00:00+00:00,2.412142962753717,0.9000921904730603,4.871163450511533e-16,40.0,0.8999999999999999
807,19,2006-07-31 00:00:00+00:00,2.387082169157263,0.884463957923071,6.486109213237959e-16,39.0,0.8999999999999999
808,19,2007-01-31 00:00:00+00:00,2.5006743943018748,1.0493021039273194,4.514698329829287e-16,36.0,0.8999999999999999
809,19,2007-07-31 00:00:00+00:00,2.471544395533491,1.0305292790924616,3.5375107604622824e-16,35.0,0.8999999999999999
810,19,2008-01-31 00:00:00+00:00,2.4355204916163706,1.0044906384156838,8.076491189143301e-16,34.0,0.8999999999999999
811,19,2008-07-31 00:00:00+00:00,1.9549492013472927,0.8405699649740351,5.929221561861082e-16,6.0,1.4
812,19,2009-01-31 00:00:00+00:00,4.076415846553976,2.481682753732867,9.07966789451185e-16,4.0,1.4
813,19,2009-07-31 00:00:00+00:00,4.076415846553976,2.481682753732867,9.07966789451185e-16,4.0,1.4
814,19,2010-01-31 00:00:00+00:00,2.733079094322189,1.7371779276130057,1.0897871153987396e-15,2.0,1.4
815,19,2010-07-31 00:00:00+00:00,15.63460134851705,8.685889638065028,,1.0,1.3
816,19,2011-01-31 00:00:00+00:00,,,,,
817,20,1990-01-31 00:00:00+00:00,2.9379857757326944,0.7896263307331841,8.255768303884953e-16,68.0,1.4
818,20,1990-07-31 00:00:00+00:00,2.9436002416444005,0.8028973615018086,1.2817391721166715e-15,66.0,1.4
819,20,1991-01-31 00:00:00+00:00,2.9436002416444005,0.8028973615018086,1.2817391721166715e-15,66.0,1.4
820,20,1991-07-31 00:00:00+00:00,2.928280490004223,0.8163933249953256,1.2546750798453093e-15,61.0,1.4
821,20,1992-01-31 00:00:00+00:00,2.928280490004223,0.8163933249953256,1.2546750798453093e-15,61.0,1.4
822,20,1992-07-31 00:00:00+00:00,2.928280490004223,0.8163933249953256,1.2546750798453093e-15,61.0,1.4
823,20,1993-01-31 00:00:00+00:00,2.928280490004223,0.8163933249953256,1.2546750798453093e-15,61.0,1.4
824,20,1993-07-31 00:00:00+00:00,2.928280490004223,0.8163933249953256,1.2546750798453093e-15,61.0,1.4
825,20,1994-01-31 00:00:00+00:00,2.928280490004223,0.8163933249953256,1.2546750798453093e-15,61.0,1.4
826,20,1994-07-31 00:00:00+00:00,2.928280490004223,0.8163933249953256,1.2546750798453093e-15,61.0,1.4
827,20,1995-01-31 00:00:00+00:00,2.914622791812712,0.8117653867350486,1.374465244912754e-15,60.0,1.4
828,20,1995-07-31 00:00:00+00:00,2.8325411283187774,0.7745379295089835,4.2507817650512963e-16,56.0,1.4
829,20,1996-01-31 00:00:00+00:00,2.7508943549667313,0.7513745361647949,4.893022931652247e-16,50.0,1.4
830,20,1996-07-31 00:00:00+00:00,2.730077457290749,0.7427724123301682,4.1249556312103445e-16,49.0,1.4
831,20,1997-01-31 00:00:00+00:00,2.730077457290749,0.7427724123301682,4.1249556312103445e-16,49.0,1.4
832,20,1997-07-31 00:00:00+00:00,2.730077457290749,0.7427724123301682,4.1249556312103445e-16,49.0,1.4
833,20,1998-01-31 00:00:00+00:00,2.716945276920505,0.7463195849891342,4.465938662330678e-16,47.0,1.4
834,20,1998-07-31 00:00:00+00:00,2.716945276920505,0.7463195849891342,4.465938662330678e-16,47.0,1.4
835,20,1999-01-31 00:00:00+00:00,2.6527482922492065,0.7280570261925857,6.370008082234937e-18,43.0,1.4
836,20,1999-07-31 00:00:00+00:00,2.6527482922492065,0.7280570261925857,6.370008082234937e-18,43.0,1.4
837,20,2000-01-31 00:00:00+00:00,2.5902820311024595,0.8077324122022261,1.8154007039780858e-16,73.0,0.8999999999999999
838,20,2000-07-31 00:00:00+00:00,2.5648164481044673,0.8066303970746801,1.722132571004785e-16,69.0,0.8999999999999999
839,20,2001-01-31 00:00:00+00:00,2.548260019199736,0.817051847285423,8.193176804574934e-17,65.0,0.8999999999999999
840,20,2001-07-31 00:00:00+00:00,2.547066070802516,0.8543498004654133,9.711125648405774e-17,60.0,0.8999999999999999
841,20,2002-01-31 00:00:00+00:00,2.530688485746351,0.8442627490046741,1.3378942088285014e-16,59.0,0.8999999999999999
842,20,2002-07-31 00:00:00+00:00,2.5267334466050166,0.8481171700467548,4.823644572775762e-16,58.0,0.8999999999999999
843,20,2003-01-31 00:00:00+00:00,2.5267334466050166,0.8481171700467548,4.823644572775762e-16,58.0,0.8999999999999999
844,20,2003-07-31 00:00:00+00:00,2.5473247181433565,0.9054788425782085,2.387204916377087e-16,54.0,0.8999999999999999
845,20,2004-01-31 00:00:00+00:00,2.459727611575606,0.8649848602222435,7.039204447049149e-16,48.0,0.8999999999999999
846,20,2004-07-31 00:00:00+00:00,2.4359505225722056,0.8487251829294311,6.606339209183711e-16,47.0,0.8999999999999999
847,20,2005-01-31 00:00:00+00:00,2.4246134058677864,0.8465061935402358,8.003247534951516e-16,46.0,0.8999999999999999
848,20,2005-07-31 00:00:00+00:00,2.403273346060277,0.8334009247610371,4.185069993851041e-16,45.0,0.8999999999999999
849,20,2006-01-31 00:00:00+00:00,2.412142962753717,0.9000921904730603,4.871163450511533e-16,40.0,0.8999999999999999
850,20,2006-07-31 00:00:00+00:00,2.387082169157263,0.884463957923071,6.486109213237959e-16,39.0,0.8999999999999999
851,20,2007-01-31 00:00:00+00:00,2.5006743943018748,1.0493021039273194,4.514698329829287e-16,36.0,0.8999999999999999
852,20,2007-07-31 00:00:00+00:00,2.471544395533491,1.0305292790924616,3.5375107604622824e-16,35.0,0.8999999999999999
853,20,2008-01-31 00:00:00+00:00,2.4355204916163706,1.0044906384156838,8.076491189143301e-16,34.0,0.8999999999999999
854,20,2008-07-31 00:00:00+00:00,1.9549492013472927,0.8405699649740351,5.929221561861082e-16,6.0,1.4
855,20,2009-01-31 00:00:00+00:00,4.076415846553976,2.481682753732867,9.07966789451185e-16,4.0,1.4
856,20,2009-07-31 00:00:00+00:00,4.076415846553976,2.481682753732867,9.07966789451185e-16,4.0,1.4
857,20,2010-01-31 00:00:00+00:00,2.733079094322189,1.7371779276130057,1.0897871153987396e-15,2.0,1.4
858,20,2010-07-31 00:00:00+00:00,15.63460134851705,8.685889638065028,,1.0,1.3
859,20,2011-01-31 00:00:00+00:00,,,,,
860,21,1990-01-31 00:00:00+00:00,2.9289866308410377,0.7611884076575586,1.4816012631780968e-15,73.0,1.4
861,21,1990-07-31 00:00:00+00:00,2.931830851877602,0.7718375022560905,1.3853089889551638e-15,71.0,1.4
862,21,1991-01-31 00:00:00+00:00,2.931830851877602,0.7718375022560905,1.3853089889551638e-15,71.0,1.4
863,21,1991-07-31 00:00:00+00:00,2.912972004420898,0.781020049199307,1.189060053575111e-15,66.0,1.4
864,21,1992-01-31 00:00:00+00:00,2.909190689602518,0.7830552378283305,1.228362968078494e-15,65.0,1.4
865,21,1992-07-31 00:00:00+00:00,2.909190689602518,0.7830552378283305,1.228362968078494e-15,65.0,1.4
866,21,1993-01-31 00:00:00+00:00,2.909190689602518,0.7830552378283305,1.228362968078494e-15,65.0,1.4
867,21,1993-07-31 00:00:00+00:00,2.909190689602518,0.7830552378283305,1.228362968078494e-15,65.0,1.4
868,21,1994-01-31 00:00:00+00:00,2.909190689602518,0.7830552378283305,1.228362968078494e-15,65.0,1.4
869,21,1994-07-31 00:00:00+00:00,2.909190689602518,0.7830552378283305,1.228362968078494e-15,65.0,1.4
870,21,1995-01-31 00:00:00+00:00,2.896173967780282,0.7785671384259963,1.1164400832524118e-15,64.0,1.4
871,21,1995-07-31 00:00:00+00:00,2.827179327260728,0.7652174797058835,5.504776912655387e-16,57.0,1.4
872,21,1996-01-31 00:00:00+00:00,2.7463851177358647,0.7420106725985205,5.5682442227242026e-18,51.0,1.4
873,21,1996-07-31 00:00:00+00:00,2.726017765593708,0.7336055437554926,2.110055240295322e-16,50.0,1.4
874,21,1997-01-31 00:00:00+00:00,2.726017765593708,0.7336055437554926,2.110055240295322e-16,50.0,1.4
875,21,1997-07-31 00:00:00+00:00,2.726017765593708,0.7336055437554926,2.110055240295322e-16,50.0,1.4
876,21,1998-01-31 00:00:00+00:00,2.7124988057112236,0.7366125488111689,1.3418518712572876e-16,48.0,1.4
877,21,1998-07-31 00:00:00+00:00,2.7124988057112236,0.7366125488111689,1.3418518712572876e-16,48.0,1.4
