radius,start_time,a,b,bstd,n,mc
16,1995-07-31 00:00:00+00:00,4.140463029255502,0.702725533704044,1.1725323032276716e-14,4452.0,0.7
16,1996-01-31 00:00:00+00:00,4.1367878859140275,0.7070247720538777,1.2298426856657922e-14,4384.0,0.7
16,1996-07-31 00:00:00+00:00,4.131470551019868,0.7137444126572153,1.3046501480382177e-14,4284.0,0.7
16,1997-01-31 00:00:00+00:00,4.127082651844086,0.7171086806294553,1.0439071690767304e-14,4218.0,0.7
16,1997-07-31 00:00:00+00:00,4.1247114854358635,0.7217153779962361,1.1063058186043882e-14,4164.0,0.7
16,1998-01-31 00:00:00+00:00,4.11780914783488,0.7231314818293488,1.123552988357202e-14,4089.0,0.7
16,1998-07-31 00:00:00+00:00,4.107342716262158,0.7212123535069671,1.1990783085692478e-14,4004.0,0.7
16,1999-01-31 00:00:00+00:00,4.097963563833895,0.7219182035884467,1.2544513999323811e-14,3914.0,0.7
16,1999-07-31 00:00:00+00:00,4.083825040929573,0.7258000862755047,1.2813608513496182e-14,3765.0,0.7
16,2000-01-31 00:00:00+00:00,4.0595969839118355,0.727494730871743,8.052591295275727e-15,3551.0,0.7
16,2000-07-31 00:00:00+00:00,3.9684178086569846,0.7493275169708747,1.7308006142919436e-15,2779.0,0.7
16,2001-01-31 00:00:00+00:00,3.9273797897796023,0.7558464063174304,1.4017963856037226e-15,2502.0,0.7
16,2001-07-31 00:00:00+00:00,3.9085746772563024,0.7553221407049608,1.732554098289937e-15,2398.0,0.7
16,2002-01-31 00:00:00+00:00,3.8870043784236965,0.7558136163189179,2.7369518259828775e-16,2280.0,0.7
16,2002-07-31 00:00:00+00:00,3.862354820454326,0.7527098853784883,1.0755206703353144e-15,2165.0,0.7
16,2003-01-31 00:00:00+00:00,3.8209312999611593,0.7574700809618642,3.0194315158921835e-15,1953.0,0.7
16,2003-07-31 00:00:00+00:00,3.7965058501774287,0.7673584612419918,5.9487917889216996e-15,1817.0,0.7
16,2004-01-31 00:00:00+00:00,3.7817815565161386,0.7717643941708432,5.655116194263999e-15,1744.0,0.7
16,2004-07-31 00:00:00+00:00,3.7628901048078776,0.7720482401837585,5.7735470146545916e-15,1669.0,0.7
16,2005-01-31 00:00:00+00:00,3.74368104015227,0.775081632778415,5.87720136951997e-15,1589.0,0.7
16,2005-07-31 00:00:00+00:00,3.728641544910526,0.7742395391582583,6.382098299773479e-15,1537.0,0.7
16,2006-01-31 00:00:00+00:00,3.7121534896448134,0.7762306704723307,6.532776569058351e-15,1475.0,0.7
16,2006-07-31 00:00:00+00:00,3.685876631028885,0.7719563708846032,7.0692016201651964e-15,1398.0,0.7
16,2007-01-31 00:00:00+00:00,3.6628839868568654,0.7700462084139709,6.994973437180753e-15,1330.0,0.7
16,2007-07-31 00:00:00+00:00,3.638121748262146,0.7751481513414216,7.515743389408594e-15,1246.0,0.7
16,2008-01-31 00:00:00+00:00,3.614155508195524,0.771529741667543,7.286637906580316e-15,1186.0,0.7
16,2008-07-31 00:00:00+00:00,3.595570515950263,0.780503561828688,5.854173066199354e-15,1120.0,0.7
16,2009-01-31 00:00:00+00:00,3.5731501315317518,0.7814651639804305,5.379523903175398e-15,1062.0,0.7
16,2009-07-31 00:00:00+00:00,3.542789353993314,0.7741737606601243,4.115442529339161e-15,1002.0,0.7
16,2010-01-31 00:00:00+00:00,3.517813988659166,0.7663549708294595,3.031464421196597e-15,958.0,0.7
16,2010-07-31 00:00:00+00:00,3.490066613445139,0.7675345291443523,1.6428985053502876e-15,897.0,0.7
