radius,start_time,a,b,bstd,n,mc
6,2000-07-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,2001-01-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,2001-07-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,2002-01-31 00:00:00+00:00,3.5942665503576947,2.0680689614440544,9.768167373482918e-16,5.0,1.2
6,2002-07-31 00:00:00+00:00,3.0341090899861705,1.7371779276130057,8.898074536621602e-16,4.0,1.2
6,2003-01-31 00:00:00+00:00,3.0341090899861705,1.7371779276130057,8.898074536621602e-16,4.0,1.2
6,2003-07-31 00:00:00+00:00,3.0341090899861705,1.7371779276130057,8.898074536621602e-16,4.0,1.2
6,2004-01-31 00:00:00+00:00,3.0341090899861705,1.7371779276130057,8.898074536621602e-16,4.0,1.2
6,2004-07-31 00:00:00+00:00,2.623046930006316,1.5328040537761811,1.469558813126374e-15,3.0,1.2
6,2005-01-31 00:00:00+00:00,2.623046930006316,1.5328040537761811,1.469558813126374e-15,3.0,1.2
6,2005-07-31 00:00:00+00:00,,,,,
6,2006-01-31 00:00:00+00:00,,,,,
6,2006-07-31 00:00:00+00:00,,,,,
6,2007-01-31 00:00:00+00:00,,,,,
7,1990-01-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,1990-07-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,1991-01-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,1991-07-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,1992-01-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,1992-07-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,1993-01-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,1993-07-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,1994-01-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,1994-07-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,1995-01-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,1995-07-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,1996-01-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,1996-07-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,1997-01-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,1997-07-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,1998-01-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,1998-07-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,1999-01-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,1999-07-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,2000-01-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,2000-07-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,2001-01-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,2001-07-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
7,2002-01-31 00:00:00+00:00,2.0787461335365367,0.8811772096587713,2.447540687104678e-16,7.0,1.2
7,2002-07-31 00:00:00+00:00,1.8511140880269712,0.7664020268880911,1.0953444676948293e-16,6.0,1.2
7,2003-01-31 00:00:00+00:00,1.8511140880269712,0.7664020268880911,1.0953444676948293e-16,6.0,1.2
7,2003-07-31 00:00:00+00:00,1.8511140880269712,0.7664020268880911,1.0953444676948293e-16,6.0,1.2
7,2004-01-31 00:00:00+00:00,3.0341090899861705,1.7371779276130057,8.898074536621602e-16,4.0,1.2
7,2004-07-31 00:00:00+00:00,2.623046930006316,1.5328040537761811,1.469558813126374e-15,3.0,1.2
7,2005-01-31 00:00:00+00:00,2.623046930006316,1.5328040537761811,1.469558813126374e-15,3.0,1.2
7,2005-07-31 00:00:00+00:00,,,,,
7,2006-01-31 00:00:00+00:00,,,,,
7,2006-07-31 00:00:00+00:00,,,,,
7,2007-01-31 00:00:00+00:00,,,,,
8,1990-01-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
8,1990-07-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
8,1991-01-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
8,1991-07-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
8,1992-01-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
8,1992-07-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
8,1993-01-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
8,1993-07-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
8,1994-01-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
8,1994-07-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
8,1995-01-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
8,1995-07-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
8,1996-01-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
8,1996-07-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
8,1997-01-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
8,1997-07-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
8,1998-01-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
8,1998-07-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
8,1999-01-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
8,1999-07-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
8,2000-01-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
8,2000-07-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
8,2001-01-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
8,2001-07-31 00:00:00+00:00,2.0612086054006147,0.8272275845776222,0.0,8.0,1.2
8,2002-01-31 00:00:00+00:00,2.0787461335365367,0.8811772096587713,2.447540687104678e-16,7.0,1.2
8,2002-07-31 00:00:00+00:00,1.8511140880269712,0.7664020268880911,1.0953444676948293e-16,6.0,1.2
8,2003-01-31 00:00:00+00:00,1.8511140880269712,0.7664020268880911,1.0953444676948293e-16,6.0,1.2
8,2003-07-31 00:00:00+00:00,1.8511140880269712,0.7664020268880911,1.0953444676948293e-16,6.0,1.2
8,2004-01-31 00:00:00+00:00,3.0341090899861705,1.7371779276130057,8.898074536621602e-16,4.0,1.2
8,2004-07-31 00:00:00+00:00,2.623046930006316,1.5328040537761811,1.469558813126374e-15,3.0,1.2
8,2005-01-31 00:00:00+00:00,2.623046930006316,1.5328040537761811,1.469558813126374e-15,3.0,1.2
8,2005-07-31 00:00:00+00:00,,,,,
8,2006-01-31 00:00:00+00:00,,,,,
8,2006-07-31 00:00:00+00:00,,,,,
8,2007-01-31 00:00:00+00:00,,,,,
9,1990-01-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
9,1990-07-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
9,1991-01-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
9,1991-07-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
9,1992-01-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
9,1992-07-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
9,1993-01-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
9,1993-07-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
9,1994-01-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
9,1994-07-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
9,1995-01-31 00:00:00+00:00,2.0825127098477725,0.8059072860060341,7.818113539102457e-17,9.0,1.2
